@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute class {Cells,Background}

@data
39,1.414214,24.556059,30,136,39.433983,20.566019,-0.2793,320400,356,39.153416,0.974956,22.224529,27.066238,110.632462,35.581684,18.550791,-0.255853,212486.21875,290.051392,39.710472,1.049761,10.219241,12.465065,25.454334,16.124317,8.805813,-0.026044,8322.116211,53.560509,-0.557056,39.929752,0.768558,2.004161,2.014717,-0.865054,3.385784,0.64365,0.664777,30.521481,7.5193,-0.776337,-0.21928,39.979374,0.266927,0.286509,0.321983,-0.004321,0.495878,0.148088,0.775702,0.01254,0.120958,-0.825958,-0.268902,-0.049622,Background
40,5.09902,9.110434,10,-4,15.385165,4.614835,0.595145,11600,116,39.964508,4.531927,7.951156,8.807808,-2.236691,13.458729,4.156888,0.601343,6712.333008,86.524246,39.942802,2.291667,2.767634,3.146187,-0.235513,4.792436,1.499938,0.791611,107.305031,10.840544,0.021706,40.007381,0.960367,0.962494,0.140213,-0.845435,1.062357,-0.781931,0.9268,0.06687,3.401398,-0.042873,-0.064579,40.007915,0.265816,0.159673,0.138351,-0.01017,0.260645,0.016058,0.914114,0.001145,0.059822,-0.043407,-0.065113,-0.000534,Background
41,1.414214,29.580399,-34,136,-21.630684,-46.369316,1.448307,707472,612,40.880459,1.470304,26.387316,-30.323074,108.39473,-19.301392,-41.344757,1.454915,446788.75,485.909912,40.310566,1.669476,10.508051,-11.936241,15.873948,-7.492761,-16.379721,1.508306,11252.308594,78.978058,0.569893,40.085434,0.929883,1.596845,-1.813553,0.359459,-1.13327,-2.493835,1.465713,6.088341,1.851137,0.795025,0.225132,40.036861,0.256161,0.103006,-0.014198,-0.005802,0.062301,-0.090697,1.336386,0.000005,0.023408,0.843597,0.273705,0.048573,Background
40,3.162278,15.588457,-6,-116,5.18034,-17.18034,-0.231824,18000,500,40.038765,2.76874,13.876545,-6.500198,-84.878685,3.269235,-16.269632,-0.234193,16130.65332,381.767303,40.182327,1.463489,5.904027,-6.528412,2.337515,-3.6444,-9.412424,-0.327573,1417.977173,33.270103,-0.143562,40.126045,0.809002,1.602874,-2.06427,0.720231,-1.476842,-2.651698,-1.059184,5.881698,1.380288,-0.08728,0.056282,40.064095,0.242434,0.13608,-0.066551,-0.008498,0.031456,-0.164558,-1.27951,0.00017,0.038421,-0.02533,0.118233,0.061951,Background
40,4,29.983328,-14,-352,6.024984,-34.024986,-0.024979,314384,1604,40.074257,3.375625,26.887888,-12.642952,-282.096649,5.303014,-30.588919,-0.028958,205916.265625,1288.230835,40.228432,1.222314,10.654508,-5.595665,-41.802753,1.449236,-12.640566,-0.084329,6216.030273,198.522491,-0.154175,40.140587,0.693844,1.334507,-1.562386,0.05846,-0.819552,-2.305219,-0.722877,5.3879,2.207207,-0.06633,0.087845,40.088749,0.236378,0.151342,0.034348,-0.019385,0.174635,-0.105939,-0.972667,0.000093,0.078722,-0.014492,0.139683,0.051838,Background
42,0,38.470768,-52,612,-44,-60,0,692224,256,41.689926,0.179181,33.828941,-45.51918,463.772217,-38.1553,-52.88306,-0.015794,449430.25,216.906937,40.487053,0.969387,11.935102,-15.177353,43.355877,-11.404803,-18.949903,-0.146905,13113.602539,56.928528,1.202873,40.148132,0.58733,1.30039,-1.597565,0.252718,-0.976811,-2.218318,-0.925748,3.93383,1.541341,1.541794,0.338921,40.111977,0.252011,0.297035,0.311348,-0.014392,0.507885,0.114811,-0.699299,0.014978,0.154507,1.57795,0.375076,0.036156,Background
40,3.162278,22.15852,-22,-28,-9.793445,-34.206554,-0.305363,288464,596,40.07589,2.669887,20.029264,-20.771729,-3.925938,-10.198549,-31.344908,-0.311908,192937.40625,447.168457,40.27457,0.930245,9.416064,-12.226021,27.638462,-9.106656,-15.345386,-0.427298,5817.850586,38.921745,-0.198681,40.136875,0.54391,1.251806,-1.301392,0.016443,-0.663456,-1.939328,-1.32054,2.756958,1.627849,-0.060986,0.137695,40.137356,0.302002,0.633804,0.74688,0.045382,1.053596,0.440163,-0.492711,0.209911,0.376299,-0.061466,0.137215,-0.000481,Background
40,2,3.316625,-2,-4,0.236068,-4.236068,-0.231824,80,20,40.037132,1.652375,3.509633,-2.691093,-2.925367,-0.51489,-4.867297,-0.20826,137.188171,18.943451,40.129047,0.762076,3.514921,-4.33271,3.175174,-3.100671,-5.564749,-0.106125,113.979881,6.071681,-0.091915,40.097416,0.572249,0.588193,0.578377,-0.016262,0.894434,0.262319,-1.332187,0.133664,0.39957,-0.060284,0.031631,40.170723,0.399167,1.072849,1.276688,0.183443,1.750016,0.803359,-0.392745,1.460679,0.89616,-0.133591,-0.041676,-0.073307,Background
40,2,13.076696,6,-108,16.816654,-4.816654,1.079399,16848,468,39.966141,1.803594,10.993888,5.269753,-76.827591,14.422357,-3.882852,1.062564,9305.287109,335.080658,39.984131,1.068416,2.71212,2.227707,-3.577336,4.422702,0.032711,0.731266,95.640831,19.27202,-0.01799,40.052067,0.489852,2.796493,3.69146,2.826533,4.453159,2.92976,-0.270073,31.624495,2.320745,-0.085926,-0.067936,40.219299,0.552459,1.515326,1.797531,0.36884,2.460057,1.135006,-0.367315,5.673067,1.75576,-0.253159,-0.235168,-0.167233,Background
39,1.414214,19.26136,26,152,30.123106,21.876894,-1.448307,45968,68,39.15667,1.36058,17.137686,23.467285,128.075104,26.566198,20.368372,-1.418566,21154.574219,38.413033,39.804253,1.050308,8.946714,11.962013,31.078667,14.128525,9.795502,-0.225093,2686.523193,18.775091,-0.647583,40.047714,0.498107,5.058085,6.285545,6.456991,8.134877,4.436213,-0.28724,540.475098,13.680115,-0.891045,-0.243462,40.290161,0.758374,1.860065,2.193558,0.504556,3.029242,1.357874,-0.388087,13.441337,2.793472,-1.133492,-0.485909,-0.242447,Background
39,1.414214,28.478062,38,276,47.219543,28.780455,-0.676064,490960,340,39.15667,1.26967,26.056484,34.636421,227.302094,43.158058,26.114782,-0.633708,348475.5,290.473297,39.819462,1.323166,14.074884,17.150085,40.070019,22.934664,11.365508,-0.380028,39367.320313,133.845352,-0.662792,40.131042,1.047826,5.29809,6.403976,5.300093,8.629428,4.178524,-0.379028,812.448486,19.810543,-0.974373,-0.311581,40.388508,0.999175,2.031259,2.372719,0.472904,3.339437,1.406,-0.441535,21.045168,3.738177,-1.231838,-0.569046,-0.257465,Background
40,5.09902,11.661903,16,60,18,14,0,4096,16,40.004906,4.797792,10.228379,13.932205,44.668171,15.896489,11.967921,-0.099319,2995.768799,15.433647,40.18285,3.084741,4.3751,4.599022,-0.673872,7.040665,2.157379,-0.424355,504.377136,23.846489,-0.177944,40.308174,1.563558,3.433532,3.922821,0.364538,5.788992,2.05665,-0.569061,214.367874,13.930372,-0.303268,-0.125324,40.516148,1.24866,2.00567,2.296921,0.216826,3.346747,1.247095,-0.519883,23.258772,4.40854,-0.511242,-0.333298,-0.207973,Background
40,2.828427,29.12044,-8,-400,12.396078,-28.396078,-0.098698,106496,1664,40.000004,2.385282,26.665537,-8.003128,-329.995667,10.598167,-26.604424,-0.097498,88647.375,1384.032715,39.989334,0.492101,14.154678,-7.499535,-73.337875,1.849189,-16.848257,-0.086062,19662.25,349.594513,0.01067,39.892876,0.046181,3.203907,-1.943321,-3.251878,0.105094,-3.991736,-0.030145,63.384777,16.784012,0.107128,0.096458,39.889034,0.224361,0.385611,0.540771,0.07185,0.576246,0.505297,-1.483467,0.001472,0.005034,0.11097,0.1003,0.003841,Background
41,1.414214,27.037012,-34,172,-23.183346,-44.816654,0.491397,541008,468,40.84333,1.252063,24.740934,-30.907944,139.437561,-20.938606,-40.877281,0.467345,379780.59375,397.55072,40.179596,0.586427,13.530337,-15.097603,16.552799,-8.739017,-21.456188,0.284839,36863.53125,161.72641,0.663734,39.910305,0.224755,3.686754,-1.67952,-5.637808,0.839013,-4.198052,0.142914,71.569038,25.372017,0.933025,0.269291,39.907993,0.244825,0.369675,0.508392,0.059254,0.581613,0.435172,0.450444,0.005543,0.021445,0.935337,0.271603,0.002312,Background
40,2.828427,17.9722,-22,40,-13,-31,0.785398,156816,324,40.037128,2.547975,16.504814,-20.164818,33.070503,-11.883244,-28.446392,0.742039,111551.226563,274.33786,40.092312,1.106437,10.341788,-10.379784,-9.836026,-4.315874,-16.443693,0.420959,15846.818359,147.084015,-0.055183,39.948841,0.474595,4.022467,-1.67672,-7.518659,1.190597,-4.544036,0.233656,92.455399,32.886024,0.088287,0.143471,39.93222,0.265775,0.292288,0.357712,0.017164,0.479471,0.235953,0.419207,0.007588,0.059301,0.104908,0.160091,0.016621,Background
40,4.472136,24.413111,28,92,38.19804,17.801962,0.098698,326144,416,39.962891,3.92741,21.925764,24.177521,49.758774,33.99482,14.360222,0.106361,225355.171875,385.517426,39.922451,1.662219,10.625853,4.95887,-46.505211,12.215096,-2.297356,0.15157,5179.012695,210.611237,0.04044,40.01519,0.758338,3.822697,-2.545242,-4.751077,-0.021229,-5.069255,0.240854,165.082657,25.482567,-0.052299,-0.092739,39.960953,0.279595,0.158894,0.115128,-0.009562,0.2286,0.001655,0.419693,0.000683,0.051504,0.001938,-0.038502,0.054237,Background
39,5.830952,14.56022,20,92,22.828426,17.171574,-0.392699,12800,32,39.197063,5.34908,11.910908,16.184364,58.6068,18.806694,13.562036,-0.349735,7204.861816,27.506439,40.026543,2.766352,3.396112,-1.726364,-4.33456,0.527442,-3.980171,-0.075809,60.556122,20.318575,-0.829479,40.109154,0.852414,3.909221,-4.740685,3.495788,-3.283724,-6.197645,0.156198,190.826126,8.490939,-0.91209,-0.082611,39.99184,0.279393,0.134651,-0.151054,0.001363,-0.085168,-0.216941,0.368391,0.000396,0.017364,-0.794777,0.034702,0.117313,Background
41,2.828427,37.242451,-34,-120,-13.776252,-54.223747,-1.496351,1891216,1636,40.91922,2.606753,33.191364,-31.305351,-65.272003,-13.690634,-48.920067,-1.485694,1216321.875,1241.113037,40.487652,1.561297,14.136114,-17.840393,56.782028,-13.066728,-22.614058,-1.330086,29011.671875,91.15152,0.431568,40.188698,0.645657,4.738395,-6.435539,9.420428,-5.469303,-7.401776,-0.185666,154.666748,3.734454,0.730522,0.298954,40.021942,0.265397,0.255675,-0.356918,0.030935,-0.326701,-0.387136,-0.210138,0.000465,0.003652,0.897278,0.46571,0.166756,Background
40,5.09902,8.485281,4,-60,12,-4,-0.785398,4096,256,40.042023,4.460621,7.455758,2.203239,-51.885693,9.490163,-5.083684,-0.768318,1031.03125,212.397034,40.278992,1.472676,6.573792,-7.067345,-2.86283,-3.149479,-10.98521,-0.560926,3066.702148,61.398682,-0.236969,40.216179,0.404753,4.690929,-5.955185,6.468566,-4.406802,-7.503568,-0.242798,340.100616,9.589963,-0.174156,0.062813,40.048973,0.246227,0.316061,-0.43174,0.041154,-0.357946,-0.505534,-0.535642,0.00406,0.021782,-0.00695,0.230019,0.167206,Background
40,2.828427,24.166092,28,68,39.313709,16.686291,-0.392699,401408,512,40.003277,2.378367,21.074545,23.757507,36.000298,34.009556,13.505459,-0.372363,237291.953125,420.417969,40.146416,0.262777,8.1843,2.465584,-33.58857,8.390813,-3.459646,-0.21822,853.709045,140.43338,-0.143139,40.213058,0.284869,4.27039,-4.672478,1.65804,-2.723126,-6.62183,-0.137384,331.844696,15.199888,-0.209782,-0.066643,40.072269,0.23497,0.28493,-0.335419,0.01049,-0.202618,-0.46822,-0.436058,0.007937,0.070544,-0.068993,0.074146,0.140789,Background
40,3.162278,17.74824,-6,-144,6.369317,-18.369316,1.448307,22032,612,40.075882,2.692332,14.978678,-6.012947,-97.113914,4.290101,-16.315996,1.450545,15352.043945,424.611206,40.290409,0.626778,4.474067,-6.248772,9.483733,-5.721464,-6.77608,1.324023,43.428837,1.112215,-0.214527,40.20879,0.242293,3.707718,-4.210442,1.99024,-2.647843,-5.77304,-0.004117,173.145096,9.766859,-0.132908,0.081619,40.093361,0.243261,0.288451,-0.063431,-0.047745,0.157365,-0.284227,-0.308383,0.000785,0.195003,-0.017479,0.197048,0.115429,Background
40,2,15.066519,2,-124,13.18034,-9.18034,1.338973,2000,500,40.040394,1.803255,12.960834,0.643127,-92.859848,10.284872,-8.998617,1.341961,153.803192,371.852966,40.234409,0.81341,4.912131,-5.413574,1.773461,-3.057044,-7.770104,1.284439,650.989868,22.21294,-0.194016,40.193542,0.31784,3.02496,-3.737732,2.306301,-2.648531,-4.826933,0.215825,66.296745,4.745434,-0.153149,0.040867,40.116005,0.281204,0.531298,0.354942,-0.091136,0.705132,0.004753,-0.239151,0.061799,0.49053,-0.075611,0.118404,0.077538,Background
40,1.414214,14.56022,20,92,22.828426,17.171574,0.392699,12800,32,40.001644,1.303424,12.501322,17.062988,65.222954,19.81316,14.312817,0.434871,8808.250977,30.253769,40.088882,0.827036,3.011174,2.590698,-2.927123,4.736637,0.44476,0.529279,123.631241,18.42021,-0.087238,40.157635,0.441447,2.116176,-2.076515,-0.249234,-0.924468,-3.228562,0.261964,22.891314,5.30885,-0.155991,-0.068752,40.145786,0.361821,0.913936,0.85762,-0.074983,1.366404,0.348836,-0.228005,0.761582,1.035444,-0.144142,-0.056904,0.011848,Background
40,2.828427,8.485281,0,-68,8.246211,-8.246211,0.662909,0,272,40.037132,2.493119,7.591278,0.212875,-54.446541,7.592433,-7.166682,0.664014,9.871234,217.831482,40.120117,1.015763,3.456887,0.330681,-10.087074,3.510997,-2.849635,0.568883,4.424037,40.457645,-0.082985,40.120041,0.453724,2.345591,0.505447,-2.636382,2.148691,-1.137797,0.049563,2.759409,10.801004,-0.082909,0.000076,40.189369,0.494996,1.307984,1.355179,0.008285,2.026627,0.683731,-0.257174,3.311903,1.803368,-0.152237,-0.069252,-0.069328,Background
41,5.09902,13.379088,-18,68,-14.394448,-21.605551,1.079399,16848,52,40.843334,4.493316,10.889029,-14.76931,46.673622,-11.965829,-17.572792,1.023,6857.656738,31.43803,40.202374,1.690133,3.168867,-0.459915,-4.939786,1.774512,-2.694343,0.049807,4.224234,19.970665,0.640961,40.11282,0.455506,4.00551,2.924377,-3.98587,5.399022,0.449733,-0.141822,209.484772,24.495461,0.730515,0.089554,40.253082,0.677392,1.619132,1.750267,0.105962,2.562608,0.937926,-0.315699,8.086207,2.639589,0.590252,-0.050709,-0.140263,Background
40,4.472136,23.49468,20,-108,34.422207,5.577795,-0.294001,332800,832,40.000011,3.872278,21.656048,18.326225,-93.416626,31.644606,5.007844,-0.291311,238291.6875,709.51709,40.032948,1.339966,12.192959,9.614578,-36.460693,17.332785,1.896371,-0.278925,22026.896484,238.282883,-0.032936,40.171379,0.836364,4.613884,3.711754,-4.929109,6.605434,0.818073,-0.278989,461.44458,33.493553,-0.171368,-0.138432,40.341473,0.892346,1.784955,1.967667,0.127448,2.884444,1.050889,-0.398954,13.016391,3.361921,-0.341461,-0.308525,-0.170094,Background
40,5.09902,19.26136,18,-64,30.041595,5.958405,-0.422077,187920,580,40.038773,4.690914,17.324903,15.699417,-62.166389,26.825256,4.573577,-0.428203,122037.320313,495.137268,40.208656,2.596816,8.357354,4.818954,-36.918175,11.355295,-1.717387,-0.462065,3968.579102,170.89502,-0.169884,40.311584,1.305574,3.336061,2.218163,-5.006999,4.715573,-0.279248,-0.44818,122.751457,24.94824,-0.272812,-0.102928,40.456139,1.116436,1.793908,1.980385,0.003549,2.968784,0.991986,-0.502811,15.325813,3.907728,-0.417366,-0.247482,-0.144554,Background
39,3.162278,28.284271,28,-16,42.560219,13.43978,-0.13915,664832,848,39.119549,2.913636,25.181555,23.670914,-43.826393,37.232052,10.109776,-0.139019,412175.5625,735.617737,39.694336,1.714765,11.492602,4.018456,-60.291435,12.038956,-4.002045,-0.136118,4155.098145,257.313721,-0.574787,39.853081,0.516226,3.327901,-1.127174,-4.981576,1.174826,-3.429175,-0.086979,26.93104,21.196829,-0.733532,-0.158745,39.868359,0.192348,0.432118,0.597183,0.080749,0.688876,0.50549,-0.797256,0.011994,0.03363,-0.74881,-0.174023,-0.015278,Background
40,4.24264,7.483315,-8,-4,-3.527864,-12.472136,0.553574,5120,80,39.998375,3.907178,7.625283,-7.815506,-5.038203,-3.308984,-12.322027,0.464058,4962.003906,81.234947,39.941563,2.153537,8.580648,-5.626404,-22.440903,-0.116866,-11.135942,0.157417,3843.723389,121.420029,0.056812,39.872761,0.609333,4.124322,-0.88118,-8.150204,2.007474,-3.769834,0.044813,25.916729,33.377293,0.125614,0.068802,39.887135,0.229882,0.399355,0.542099,0.065781,0.629771,0.454427,-0.32558,0.009035,0.030745,0.11124,0.054428,-0.014374,Background
40,1.414214,26.229753,-32,96,-19.350889,-44.649109,0.624523,655360,640,40.038754,1.358125,24.056973,-28.978943,70.375847,-17.165012,-40.792873,0.594997,468828.34375,558.275757,40.124229,1.100401,13.653243,-13.331192,-19.540375,-5.333033,-21.329351,0.380228,45475.554688,255.882172,-0.085476,39.936996,0.746865,4.62227,-1.989014,-9.085254,1.18499,-5.163017,0.139242,159.42276,40.297192,0.101757,0.187233,39.911983,0.265755,0.282474,0.345604,0.019189,0.448908,0.2423,-0.176321,0.005099,0.042687,0.12677,0.212246,0.025013,Background
41,1.414214,30.594116,-12,-428,9.540659,-33.540661,0.190253,267264,1856,40.843338,1.142775,28.240683,-11.457359,-360.505157,8.375011,-31.28973,0.191162,206527.703125,1573.291748,40.216805,0.784507,15.840887,-9.045784,-92.794228,1.596151,-19.687719,0.195698,37067.527344,453.003113,0.626534,40.035088,0.850586,4.802975,-4.269318,-2.749054,-1.566389,-6.972246,0.152238,532.655029,29.223289,0.80825,0.181717,39.941559,0.289071,0.133852,0.048882,-0.008676,0.14518,-0.047417,-0.229822,0.000089,0.037094,0.901779,0.275246,0.093529,Background
40,4.472136,26.981476,-20,-172,-3.507577,-36.492424,-0.122489,435200,1088,40.077515,4.076753,24.814987,-19.657135,-120.644203,-4.917904,-34.396366,-0.118157,335776.34375,868.979736,40.331074,1.98278,14.535583,-16.369759,27.947767,-10.121201,-22.618317,-0.071377,41850.84375,156.177933,-0.253559,40.1441,0.736491,5.514063,-7.074699,9.818555,-5.43327,-8.716128,0.029501,539.411438,10.777156,-0.066586,0.186974,39.9729,0.293798,0.216113,-0.262169,0.00879,-0.170554,-0.353784,-0.407673,0.002308,0.033573,0.104614,0.358173,0.1712,Background
42,1.414214,41.701321,-58,800,-51.596874,-64.403122,-1.122769,551696,164,41.76255,1.192653,38.022133,-52.959297,669.058228,-47.292412,-58.626183,-1.101691,360274.15625,128.454315,40.694286,0.317277,19.198153,-26.913582,174.715881,-24.389826,-29.437338,-0.751451,18454.294922,25.477362,1.068264,40.215942,0.391765,6.167007,-8.307442,15.312354,-6.914228,-9.700655,-0.221581,535.833435,7.764173,1.546608,0.478344,40.002712,0.283554,0.369512,-0.493721,0.049394,-0.386267,-0.601175,-0.512464,0.011258,0.046186,1.759838,0.691574,0.21323,Background
40,5.09902,16.124516,-16,-4,-7.753789,-24.246212,0.122489,69632,272,40.079147,4.518868,15.197442,-15.237747,-0.439079,-7.590113,-22.885382,0.095432,54319.5,233.945251,40.374535,1.626523,10.860357,-12.113495,14.010886,-7.351846,-16.875145,-0.092526,13308.02832,90.693214,-0.295387,40.224503,0.329922,5.647296,-6.898849,7.61095,-4.828202,-8.969497,-0.170636,816.254639,17.150324,-0.145355,0.150032,40.028751,0.269352,0.439323,-0.579178,0.065914,-0.44521,-0.713145,-0.438631,0.024081,0.071789,0.050396,0.345783,0.195751,Background
40,2,23.043438,22,-24,34.041595,9.958405,0.041571,280720,580,40.037136,1.678509,20.730042,18.520378,-43.723492,29.899069,7.141688,0.037235,177641.421875,517.898376,40.166695,0.221864,10.487387,1.769325,-53.447235,9.133418,-5.594768,0.01353,679.068909,216.919449,-0.129559,40.206699,0.399058,5.127139,-4.951057,-0.897892,-2.300372,-7.601743,-0.027482,688.925659,28.104538,-0.169563,-0.040005,40.050697,0.262361,0.426271,-0.494423,0.026775,-0.309117,-0.679729,-0.27197,0.033576,0.137353,-0.013561,0.115997,0.156002,Background
40,2.828427,5.91608,-2,-16,2.123106,-6.123106,1.448307,272,68,40.040401,2.438509,4.970435,-2.82016,-8.999015,0.494556,-6.134876,1.399054,349.542572,43.949364,40.239822,0.682772,4.447351,-5.216164,2.619204,-3.170953,-7.261374,0.404608,455.237976,16.731546,-0.199421,40.201908,0.348697,4.65251,-4.444283,-1.171102,-1.972641,-6.915925,0.137114,482.652313,24.436054,-0.161507,0.037914,40.070438,0.269353,0.42814,-0.252213,-0.063178,0.029001,-0.533426,-0.147267,0.020122,0.316325,-0.030037,0.169384,0.13147,Background
41,2,15.588457,-18,36,-11.291796,-24.708204,1.338973,58320,180,40.882092,1.725856,13.830607,-16.129715,30.165886,-10.224121,-22.035309,1.3118,36294.476563,139.50415,40.378311,0.511916,6.588752,-8.463387,10.897178,-5.815737,-11.111036,0.932204,2008.489014,28.040199,0.50378,40.200512,0.203854,4.166517,-4.4758,0.562137,-2.367232,-6.584367,0.315644,356.2677,17.784235,0.68158,0.177799,40.091774,0.297747,0.582732,0.110344,-0.167113,0.522844,-0.302156,-0.100812,0.008287,0.680626,0.790318,0.286537,0.108738,Background
40,3.162278,12.124355,6,-56,14.062258,-2.062258,-0.062177,9360,260,40.038765,2.695411,10.663301,4.881882,-45.07449,12.025598,-2.261834,-0.036787,4865.000488,204.130722,40.187691,0.83086,4.44709,-1.245026,-10.304096,2.024778,-4.51483,0.245765,66.29184,42.766476,-0.148926,40.184902,0.129504,3.542169,-3.570213,-0.674179,-1.605325,-5.535101,0.342823,196.844772,15.443138,-0.146137,0.002789,40.119904,0.361349,0.865914,0.538597,-0.237303,1.095216,-0.018022,-0.110492,0.359504,1.239299,-0.081139,0.067787,0.064999,Background
40,3.162278,11.789826,-2,-72,6.544004,-10.544003,-0.179385,1168,292,40.038769,2.639268,10.534595,-2.665077,-54.846489,4.859692,-10.189846,-0.163153,1608.666138,226.488586,40.187481,0.464998,5.302917,-3.958633,-6.235446,-0.772234,-7.145033,0.022605,636.430481,40.612564,-0.148712,40.16399,0.156771,3.073423,-1.643425,-3.602764,0.424902,-3.711752,0.167131,46.216606,17.111902,-0.125221,0.023491,40.160633,0.47217,1.171208,0.963089,-0.244737,1.653467,0.272711,-0.156675,1.768344,1.906488,-0.121864,0.026848,0.003357,Background
41,2,25.455845,-36,324,-36,-36,0,0,0,40.882088,1.607604,22.106644,-31.23764,243.531708,-30.592787,-31.882494,-0.118769,1623.079712,1.663349,40.352463,0.233748,7.556664,-8.572006,8.005174,-5.352589,-11.791424,-0.094489,3046.348145,41.458595,0.529625,40.158916,0.217297,3.638156,0.661896,-6.415429,3.216295,-1.892503,-0.035472,11.434488,26.099823,0.723171,0.193546,40.219391,0.628241,1.411955,1.309357,-0.201624,2.103226,0.515488,-0.229836,4.32189,2.520913,0.662697,0.133072,-0.060474,Background
40,3.162278,25.455845,0,-324,18,-18,0,0,1296,40.038761,2.613801,23.089931,0.310081,-266.631042,16.639658,-16.019495,-0.014144,102.556107,1066.620361,40.172295,0.216843,11.337751,1.837585,-64.614105,9.928215,-6.253044,-0.125853,884.137329,261.83316,-0.133533,40.197956,0.610354,4.036919,2.159309,-6.299105,4.89148,-0.572862,-0.183802,139.221252,29.859037,-0.159195,-0.025661,40.300003,0.814179,1.535011,1.52037,-0.159177,2.378891,0.66185,-0.327581,6.814918,2.948233,-0.261242,-0.127708,-0.102047,Background
40,4,18.220867,4,-176,17.416409,-9.416408,-0.231824,11520,720,40.040398,3.603362,16.578531,3.622055,-146.804016,15.872926,-8.628816,-0.239494,7875.96875,600.335327,40.2397,1.780172,7.998525,2.480064,-35.965267,8.60403,-3.6439,-0.330097,922.680359,150.01178,-0.199303,40.302353,1.056623,2.91212,1.866516,-3.57085,3.974079,-0.241047,-0.384168,61.899128,17.767284,-0.261955,-0.062653,40.403694,1.00898,1.536004,1.578911,-0.177674,2.473849,0.683973,-0.448434,7.986581,3.203655,-0.363297,-0.163994,-0.101341,Background
39,0,22.15852,30,200,35,25,-0.321751,90000,100,39.114655,0.248279,20.142958,27.311798,166.069443,31.829998,22.793598,-0.339632,60910.390625,81.656509,39.5327,1.236479,9.82298,13.465698,40.678932,15.622622,11.308774,-0.521986,3374.330322,18.609291,-0.418045,39.758648,0.681665,2.138061,2.627975,0.932346,3.519165,1.736786,-0.439014,21.940287,3.176872,-0.643993,-0.225948,39.85231,0.151214,0.514655,0.68911,0.091696,0.853493,0.524726,-0.847237,0.051328,0.108088,-0.737656,-0.319611,-0.093662,Background
40,2.828427,13.379088,10,-100,21.18034,-1.18034,-0.695471,50000,500,39.922489,2.721304,12.342941,10.080666,-72.437172,19.972183,0.189148,-0.687594,39770.796875,391.3685,39.662643,2.119577,7.939238,9.334427,5.378283,13.384686,5.284168,-0.562057,5717.430664,65.618393,0.259846,39.768204,0.824301,3.126294,3.242226,0.233115,4.78977,1.694682,-0.171897,100.700676,9.579568,0.154285,-0.10556,39.869186,0.200872,0.483592,0.64212,0.076555,0.804985,0.479255,-0.679272,0.043747,0.1061,0.053303,-0.206543,-0.100983,Background
