@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
16,255,255,255,255,255,16.59091,16.59091,16.59091,-0.308793,-0.348727,-0.303606,-0.319932,-0.305326,-0.327494,-0.012105,-0.25574,0.059588,-0.207486,0.076725,-0.259015,-0.270256,-0.327314,-0.108974,-0.40892,-0.279905,-0.328179,-0.195681,-0.456426,-0.249141,-0.33201,0.028391,-0.298929,-0.244919,-0.316629,0.056947,-0.261155,0.075686,-0.183563,0.136723,-0.137674,0.062105,-0.164462,0.1038,-0.146758,0.088221,-0.244377,0.052376,-0.149354,0.079915,-0.240612,0.055006,-0.106932,3.487923,-0.420237,-7.675272,2.358148,-3.198621,-0.360341,5.452962,30.877687,1.369626,0.69039,-1.116307,1.801905,-0.421126,-0.481848,2.355479,4.941864,-0.047337,16.876621,17.277779,16.555555,168.766205,0.281423,16.852942,back
17,255,255,255,255,255,16.722221,16.722221,16.722221,-0.285893,-0.318777,-0.29178,-0.308435,-0.292499,-0.316872,0.10979,-0.317871,0.099778,-0.31809,0.090631,-0.32009,-0.254122,-0.325235,-0.106735,-0.485306,-0.259576,-0.323918,-0.140973,-0.492271,-0.235546,-0.321127,0.047508,-0.280166,-0.230407,-0.302411,0.07129,-0.244382,0.113693,-0.288019,0.058639,-0.345046,0.137064,-0.280742,0.125294,-0.225778,0.104994,-0.276361,0.061018,-0.178836,0.106726,-0.273227,0.082411,-0.178068,3.650729,-0.91494,-7.896573,1.932138,-3.762017,-0.346137,27.142118,32.423405,1.467082,0.698269,-1.347013,1.910254,-0.513716,-0.495965,2.864837,5.875631,-0.025772,17.269054,17.6875,16.9375,172.690536,0.263755,17.258169,back
17,255,255,255,255,255,18.045454,18.045454,18.045454,-0.279162,-0.311405,-0.276955,-0.293379,-0.279419,-0.302881,0.153538,-0.468329,0.12914,-0.414553,0.103176,-0.369703,-0.238523,-0.29631,-0.076077,-0.40127,-0.240265,-0.289598,-0.068947,-0.385578,-0.222198,-0.306383,0.059749,-0.222896,-0.214595,-0.282241,0.082163,-0.181976,0.13955,-0.390466,0.097821,-0.611816,0.18417,-0.404135,0.148734,-0.621404,0.121427,-0.305326,0.068302,-0.236575,0.128738,-0.301511,0.099632,-0.239519,3.584359,-1.84906,-6.034176,0.775617,-4.473738,-0.333747,94.213669,27.555727,1.588549,0.7281,-1.626554,2.054405,-0.598206,-0.504453,3.730172,7.036344,0.009224,17.751698,18,17.5,177.516983,0.18966,17.694443,back
19,255,255,255,255,255,18.833334,18.833334,18.833334,-0.229783,-0.246494,-0.261202,-0.26995,-0.266618,-0.286491,0.120346,-0.51542,0.13844,-0.417794,0.113607,-0.400031,-0.217255,-0.256416,-0.01016,-0.215326,-0.204985,-0.23995,0.04632,-0.087002,-0.208843,-0.288962,0.070117,-0.148192,-0.197001,-0.259404,0.105012,-0.095487,0.144536,-0.39027,0.106806,-0.55925,0.175169,-0.401095,0.14193,-0.616524,0.13704,-0.325949,0.073449,-0.226683,0.14208,-0.314631,0.097966,-0.242214,3.587442,-2.922565,-3.079082,-0.639053,-5.206078,-0.317004,178.153854,20.857716,1.744151,0.792023,-1.97711,2.252822,-0.668777,-0.507389,5.35447,8.535741,0.046043,18.2089,18.375,18.052631,182.089005,0.133614,18.227123,back
19,255,255,255,255,255,18.944445,18.944445,18.944445,-0.222868,-0.233446,-0.244426,-0.255316,-0.253994,-0.270633,0.079435,-0.131094,0.129676,-0.30097,0.122039,-0.355814,-0.197482,-0.240993,0.073169,-0.12769,-0.179515,-0.218021,0.145578,-0.041516,-0.195203,-0.271071,0.074734,-0.115281,-0.181732,-0.238384,0.121763,-0.027212,0.130647,-0.29595,0.098249,-0.232288,0.134088,-0.266158,0.110773,-0.141776,0.15218,-0.336238,0.077629,-0.181381,0.147263,-0.310308,0.078925,-0.179417,3.736147,-3.717064,-0.702114,-1.678374,-5.755754,-0.291801,229.700668,16.625021,1.944352,0.900322,-2.431602,2.523358,-0.722714,-0.505885,8.541066,10.536985,0.069178,18.610765,18.82353,18.388889,186.107651,0.125382,18.636028,back
19,255,255,255,255,255,20.136364,20.136364,20.136364,-0.212442,-0.233997,-0.23103,-0.245782,-0.241315,-0.259905,0.070698,-0.227897,0.111859,-0.24112,0.129824,-0.307565,-0.18458,-0.237095,0.101965,-0.314952,-0.175144,-0.221697,0.132771,-0.281389,-0.181046,-0.255004,0.072785,-0.098797,-0.168489,-0.223531,0.120869,-0.018229,0.107633,-0.218415,0.122339,-0.043196,0.094151,-0.176529,0.187752,-0.019523,0.167211,-0.337771,0.082226,-0.13778,0.149082,-0.29552,0.054344,-0.085365,3.861622,-3.914253,-0.318462,-1.877391,-5.951115,-0.263046,254.261765,16.595228,2.196555,1.057213,-3.03289,2.877189,-0.762764,-0.502206,14.808684,13.24926,0.066404,19.037094,19.210526,18.888889,190.370941,0.10677,19,back
17,255,255,255,255,255,16.59091,16.59091,16.59091,-0.274823,-0.315219,-0.305638,-0.322688,-0.307451,-0.329622,0.101832,-0.146272,0.065478,-0.15481,0.112086,-0.211228,-0.276379,-0.329012,-0.005983,-0.310621,-0.277927,-0.323135,0.015727,-0.258291,-0.258075,-0.337799,0.015879,-0.293427,-0.260902,-0.327848,0.008002,-0.274284,0.110861,-0.144846,0.228216,-0.049405,0.08695,-0.108392,0.302168,-0.124713,0.124466,-0.225831,0.123408,-0.159983,0.113215,-0.229092,0.123334,-0.125056,2.991783,0.531561,-6.397061,3.074728,-2.011606,-0.462568,7.309975,25.8708,1.289787,0.690123,-1.022394,1.758514,-0.378269,-0.524313,2.174571,4.565844,-0.085943,16.684603,17.0625,16.368422,166.846024,0.245032,16.627451,back
17,255,255,255,255,255,16.611111,16.611111,16.611111,-0.276884,-0.329509,-0.296924,-0.31725,-0.296909,-0.322107,0.107998,-0.127029,0.128483,-0.244197,0.138337,-0.259449,-0.272228,-0.334134,-0.04167,-0.483969,-0.288013,-0.339199,-0.083587,-0.516732,-0.247501,-0.329643,0.018599,-0.277615,-0.250365,-0.317428,0.005374,-0.282953,0.161254,-0.223628,0.212418,-0.029609,0.164701,-0.188912,0.223018,-0.008935,0.145533,-0.257857,0.141883,-0.189111,0.142056,-0.273284,0.157033,-0.168869,3.037955,0.511662,-6.541862,3.08213,-2.058807,-0.454837,6.91911,26.429243,1.38679,0.712357,-1.240467,1.881686,-0.456972,-0.540715,2.775417,5.469321,-0.083422,16.977741,17.263159,16.68421,169.77742,0.22239,16.944445,back
17,255,255,255,255,255,17.944445,17.944445,17.944445,-0.275609,-0.330325,-0.287073,-0.303939,-0.28678,-0.310543,0.217976,-0.401907,0.189364,-0.366622,0.163864,-0.33815,-0.265102,-0.319005,-0.087929,-0.478737,-0.280875,-0.323446,-0.170151,-0.572898,-0.236958,-0.317514,0.01676,-0.249952,-0.234812,-0.29953,0.008572,-0.229346,0.204672,-0.353531,0.188021,-0.43317,0.224202,-0.360462,0.190918,-0.473595,0.165844,-0.289326,0.15661,-0.224732,0.168808,-0.310682,0.185975,-0.234064,2.750758,-0.085709,-5.557638,2.272145,-2.443563,-0.46345,0.163359,22.2379,1.505793,0.751446,-1.50679,2.035174,-0.532282,-0.550731,3.722214,6.59183,-0.063196,17.447556,17.631578,17.3125,174.475555,0.130118,17.426472,back
18,255,255,255,255,255,18.833334,18.833334,18.833334,-0.255181,-0.277795,-0.275283,-0.283728,-0.276612,-0.295902,0.319878,-0.566501,0.232783,-0.448082,0.186359,-0.390213,-0.253367,-0.281772,-0.116328,-0.262634,-0.250216,-0.27364,-0.06564,-0.186631,-0.226092,-0.302231,0.012481,-0.201236,-0.21761,-0.276892,0.018801,-0.135669,0.23201,-0.425705,0.20778,-0.604513,0.256916,-0.441634,0.253797,-0.704898,0.184667,-0.314943,0.165892,-0.246096,0.189493,-0.331854,0.201709,-0.262557,2.4576,-1.050774,-3.828855,0.975278,-3.076826,-0.475781,18.129234,16.419546,1.654937,0.817387,-1.839443,2.233887,-0.599114,-0.554514,5.362266,8.025891,-0.033991,17.870403,18.052631,17.666666,178.704041,0.121596,17.881945,back
19,255,255,255,255,255,18.59091,18.59091,18.59091,-0.231432,-0.248592,-0.260763,-0.265655,-0.265834,-0.279861,0.329626,-0.419486,0.249675,-0.39902,0.205341,-0.398144,-0.234381,-0.252788,-0.055532,-0.168326,-0.223558,-0.239645,-0.000532,-0.092984,-0.214667,-0.285592,0.016889,-0.139763,-0.201671,-0.254187,0.044986,-0.050207,0.238536,-0.393522,0.23899,-0.422139,0.265887,-0.371587,0.275903,-0.371802,0.20192,-0.331794,0.169691,-0.245556,0.201899,-0.334774,0.197665,-0.23856,2.455005,-1.966236,-2.060268,-0.226469,-3.706003,-0.467516,46.807281,12.107155,1.842557,0.918831,-2.265268,2.492467,-0.654805,-0.553248,8.362572,9.905324,-0.0105,18.30089,18.473684,18.055555,183.008896,0.150538,18.326023,back
16,255,255,255,255,255,16.59091,16.59091,16.59091,-0.319585,-0.33347,-0.315627,-0.322733,-0.309062,-0.325796,0.236609,-0.135261,0.192139,-0.162276,0.183399,-0.231667,-0.308639,-0.334981,-0.18099,-0.399713,-0.315128,-0.336934,-0.206668,-0.464904,-0.268309,-0.33577,-0.056727,-0.279805,-0.275686,-0.332379,-0.085238,-0.291207,0.167622,-0.16389,0.306478,-0.049593,0.136351,-0.161509,0.393617,-0.066284,0.160645,-0.237374,0.171762,-0.168299,0.148773,-0.252766,0.163236,-0.150668,2.742287,2.404896,-2.760527,4.455849,0.353943,-0.62426,97.311432,16.82563,1.302017,0.727947,-1.11298,1.843947,-0.388053,-0.587664,2.639905,4.981826,-0.160189,16.714636,17.157894,16.421053,167.146362,0.237571,16.684639,back
16,255,255,255,255,255,16.5,16.5,16.5,-0.324608,-0.343584,-0.3062,-0.315147,-0.299829,-0.316999,0.142397,-0.372074,0.200076,-0.287878,0.206098,-0.311951,-0.301174,-0.336437,-0.231516,-0.524962,-0.308073,-0.3419,-0.289563,-0.558527,-0.260421,-0.32697,-0.067688,-0.27847,-0.263394,-0.318305,-0.094595,-0.263804,0.190695,-0.261141,0.226758,-0.364456,0.158802,-0.282659,0.144474,-0.339632,0.182084,-0.262354,0.190792,-0.216826,0.174931,-0.293575,0.192216,-0.194243,2.555929,2.198872,-2.752348,4.189125,0.208618,-0.686112,76.608398,15.844431,1.422352,0.779144,-1.368551,2.012156,-0.453867,-0.600189,3.691732,6.081271,-0.156746,17.12776,17.578947,16.722221,171.277603,0.286747,17.03125,back
17,255,255,255,255,255,17.944445,17.944445,17.944445,-0.266638,-0.323951,-0.286987,-0.300671,-0.288073,-0.305504,0.129439,-0.340969,0.213604,-0.381972,0.225745,-0.341606,-0.280244,-0.317243,-0.099722,-0.42239,-0.283239,-0.31447,-0.121915,-0.355665,-0.251349,-0.315026,-0.076803,-0.256926,-0.247929,-0.299214,-0.089712,-0.20425,0.21519,-0.363734,0.174652,-0.479812,0.215596,-0.363608,0.137096,-0.473208,0.202253,-0.290601,0.204619,-0.237744,0.199834,-0.320989,0.22215,-0.236448,2.159673,1.494297,-2.981045,3.375593,-0.386999,-0.760959,31.611727,14.157102,1.569203,0.852112,-1.686487,2.218864,-0.51464,-0.60559,5.425409,7.472042,-0.139616,17.578753,17.947369,17.055555,175.787521,0.261442,17.611111,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,back
4,255,255,255,255,255,3.833333,4.166667,4.166667,-0.653254,-0.796879,-0.666297,-0.687182,-0.675958,-0.686081,0.003247,-0.013904,0.019691,-0.03371,0.034991,-0.033729,-0.640588,-0.65647,-0.442509,-0.720824,-0.631808,-0.667663,-0.606636,-0.755059,-0.612705,-0.644028,-0.159091,-0.332611,-0.59036,-0.618945,-0.121218,-0.261973,0.013445,-0.046356,0.046242,-0.234939,0.000106,-0.028406,0.018819,-0.159127,0.007268,0.000352,0.017525,-0.015572,0.008927,-0.002004,0.007174,-0.00315,4.18457,4.086388,-0.418344,6.229513,1.943262,-1.534152,306.785065,18.371943,2.820814,3.00922,0.546757,4.3196,1.69884,-1.544066,62.195957,6.868379,-0.03978,4.409903,5.055555,3.705882,44.09903,0.358547,4.371711,back
3,254,255,255,255,255,3.833333,4.166667,4.166667,-0.675181,-0.799913,-0.667693,-0.6885,-0.677886,-0.686563,0.022273,-0.06726,0.049133,-0.053364,0.052997,-0.054247,-0.641375,-0.651869,-0.439845,-0.717736,-0.636424,-0.657099,-0.405204,-0.780982,-0.613777,-0.645326,-0.157688,-0.337242,-0.592279,-0.621661,-0.133372,-0.280257,0.037957,-0.013075,0.147935,-0.280702,0.036259,-0.000872,0.048362,-0.180103,0.007228,0.000096,0.024787,-0.00365,0.009045,-0.000353,0.046869,-0.00315,4.11274,4.290081,0.736196,6.256042,2.32412,-1.536865,284.53833,15.460011,2.774031,2.89801,0.349361,4.220983,1.575038,-1.545455,58.797813,7.00102,-0.04497,4.42196,5.111111,3.764706,44.219597,0.364476,4.393382,back
4,255,255,255,255,255,3.833333,4.166667,5.681818,-0.634484,-0.800234,-0.666029,-0.690226,-0.67881,-0.687057,0.114913,-0.002052,0.078655,-0.000749,0.050726,-0.000379,-0.648669,-0.659727,-0.369408,-0.722405,-0.654549,-0.666303,-0.375982,-0.79148,-0.615131,-0.646516,-0.158305,-0.361035,-0.595614,-0.625261,-0.145594,-0.327778,0.083851,-0.000921,0.322428,-0.004603,0.119439,-0.000872,0.394067,-0.004282,0.006593,-0.003548,0.03591,-0.00365,0.007017,0.001504,0.05759,-0.00315,4.087633,4.686733,2.614543,6.382854,2.990613,-1.521709,252.763153,11.507297,2.732101,2.785856,0.146523,4.125157,1.446556,-1.54847,55.684387,7.174903,-0.050258,4.392467,5.166667,3.882353,43.924667,0.375064,4.335526,back
3,255,255,255,255,255,3.833333,4.166667,4.166667,-0.704077,-0.801544,-0.676932,-0.691086,-0.67998,-0.68753,0.315376,-0.002052,0.134419,-0.012668,0.086759,-0.00869,-0.660291,-0.678216,-0.651028,-0.77158,-0.671132,-0.700218,-0.741103,-0.957301,-0.616629,-0.647059,-0.160184,-0.39181,-0.598907,-0.627407,-0.150384,-0.371603,0.073369,-0.000921,0.510009,-0.022609,0.072085,-0.000872,0.471666,-0.004282,0.006499,-0.009657,0.021127,-0.00365,0.004296,-0.007081,0.022094,-0.00315,4.034655,4.832221,3.508147,6.358472,3.30597,-1.493219,217.573303,9.317771,2.698193,2.677542,-0.056677,4.037315,1.317768,-1.553008,53.023193,7.39594,-0.043754,4.346048,5.111111,3.882353,43.46048,0.402273,4.170279,back
3,255,255,255,255,255,3.833333,4.166667,4.166667,-0.707695,-0.795497,-0.676181,-0.690147,-0.68065,-0.688024,-0.002052,-0.2985,-0.000749,-0.104037,-0.000379,-0.063817,-0.658837,-0.683721,-0.607468,-0.871252,-0.664589,-0.70137,-0.698854,-0.961981,-0.618256,-0.646692,-0.163251,-0.40285,-0.599867,-0.626243,-0.144845,-0.368681,-0.000921,-0.065083,-0.004604,-0.35953,-0.000872,-0.107924,-0.004282,-0.4722,0.007075,-0.016909,0.012751,-0.027071,0.001504,-0.017796,-0.001006,-0.055117,3.831131,4.342561,2.049608,5.974998,2.710124,-1.483149,201.013214,10.659401,2.674922,2.582559,-0.243356,3.96486,1.200257,-1.558739,50.97604,7.643033,-0.017896,4.470124,5.166667,3.941176,44.701237,0.386777,4.401961,back
4,255,255,255,255,255,4.166667,4.166667,5.681818,-0.640784,-0.77782,-0.6697,-0.687837,-0.680195,-0.688559,-0.002052,-0.28566,-0.000749,-0.154195,-0.000379,-0.107592,-0.651462,-0.65694,-0.427466,-0.662482,-0.64216,-0.661179,-0.35528,-0.661929,-0.619792,-0.64562,-0.167311,-0.376118,-0.598411,-0.621985,-0.133826,-0.310856,-0.000921,-0.118909,-0.004603,-0.508296,-0.000872,-0.16103,-0.004282,-0.511448,0.007903,-0.022062,0.015964,-0.065513,0.001504,-0.021759,-0.00315,-0.10116,3.655522,3.260789,-1.396766,5.27448,1.247098,-1.508095,172.461105,16.21981,2.663316,2.514493,-0.385416,3.916664,1.112322,-1.565138,49.723648,7.864337,0.022114,4.580936,5.111111,3.941176,45.809361,0.372734,4.665635,back
4,255,255,255,255,255,4.166667,4.166667,5.863636,-0.647865,-0.763603,-0.666448,-0.685767,-0.679556,-0.689148,0.170883,-0.030338,0.033652,-0.031629,0.015588,-0.035686,-0.639976,-0.650517,-0.399596,-0.634168,-0.62749,-0.645774,-0.37928,-0.630616,-0.621562,-0.644634,-0.172217,-0.329831,-0.597198,-0.617339,-0.127648,-0.238452,-0.000921,-0.043215,0.224373,-0.077166,0.000082,-0.060334,0.214842,-0.004282,0.008653,-0.021187,0.020025,-0.067601,0.001504,-0.015279,0.005336,-0.078758,3.806149,2.122985,-4.996316,4.597471,-0.351501,-1.547819,110.388512,24.492329,2.662586,2.485933,-0.454752,3.900047,1.071819,1.570011,49.431942,7.998872,0.058123,4.547452,5.055555,4,45.474522,0.313441,4.649123,back
