@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
13,198,255,255,255,255,14.277778,14.277778,14.277778,0.069105,-0.020879,0.044889,0.008513,0.049401,0.004508,0.419038,-0.00774,0.505763,0.018412,0.628756,-0.024189,0.101737,-0.010244,0.466215,-0.217873,0.099577,0.005176,0.407562,-0.196597,0.081994,-0.067124,0.327487,-0.035975,0.084181,-0.033518,0.359787,0.005443,0.424803,0.027242,0.281503,-0.183033,0.360075,0.028785,0.148623,-0.122459,0.650598,0.056006,0.116641,-0.153698,0.489852,0.029187,-0.007122,-0.119741,4.04192,-0.243187,-15.332108,3.674324,-4.160698,0.658959,3.630455,61.387573,5.990485,5.833134,-3.06938,9.235448,2.430819,0.326732,1575.47937,46.302971,-0.498438,12.82797,14.210526,11.888889,128.279694,0.81252,12.75,back
12,202,255,255,255,255,12.944445,12.944445,12.944445,0.039258,-0.073725,-0.000713,-0.039115,-0.003592,-0.046292,0.700459,-0.188597,0.633891,-0.061866,0.752749,-0.052221,0.067239,-0.057296,0.456566,-0.255215,0.059181,-0.038708,0.453325,-0.280001,0.046282,-0.088002,0.353672,-0.034084,0.05671,-0.045836,0.430997,-0.010407,0.586729,-0.048849,0.560598,-0.254297,0.595852,-0.070083,0.585687,-0.316855,0.714328,0.088765,0.245697,-0.126454,0.556248,0.096552,0.155226,-0.071239,4.171279,-2.659258,-11.996439,1.050776,-6.369292,0.742858,389.346863,55.057407,5.61342,5.353622,-3.321104,8.591897,2.115348,0.322638,1202.216797,41.945686,-0.336109,11.63862,12.789474,10.736842,116.3862,0.709737,11.638889,back
10,204,255,255,255,255,11.166667,11.166667,11.166667,-0.068311,-0.148228,-0.066391,-0.089907,-0.059843,-0.095238,0.988171,-0.236272,0.856912,-0.134016,0.905421,-0.0844,-0.018844,-0.106621,0.024529,-0.268437,-0.036769,-0.109054,-0.072595,-0.30683,-0.002259,-0.11777,0.276172,-0.057689,0.005065,-0.079591,0.337384,-0.049399,0.766155,-0.12104,0.957069,-0.322587,0.754393,-0.170704,0.982257,-0.360267,0.781937,0.09994,0.439649,-0.138251,0.651913,0.070697,0.404046,-0.130788,3.809904,-2.752949,-8.678864,0.49875,-6.004648,0.725213,320.536041,42.294182,5.358713,5.029394,-3.273594,8.127344,1.931444,0.303699,971.046814,38.389179,-0.283424,10.351867,11.473684,9.611111,103.518669,0.640164,10.246528,back
8,206,255,255,255,255,9.611111,9.611111,9.611111,-0.171826,-0.207576,-0.129804,-0.142615,-0.116506,-0.144868,0.581181,-0.221528,0.766234,-0.187694,0.897437,-0.115802,-0.111654,-0.15554,-0.138818,-0.324281,-0.136443,-0.174314,-0.292662,-0.444435,-0.061949,-0.157229,0.185115,-0.088772,-0.064528,-0.132594,0.138414,-0.087634,0.775258,-0.175718,0.525368,-0.36813,0.743252,-0.189157,0.414814,-0.326199,0.825369,0.072985,0.541052,-0.15246,0.725102,0.027125,0.547666,-0.178728,3.022736,-0.931787,-7.275056,1.805386,-3.668959,0.578553,26.019394,29.968452,5.244904,4.882099,-3.040814,7.882021,1.882176,0.271798,858.011658,35.998142,-0.333801,9.123956,10.105263,8.421053,91.239555,0.585079,8.885416,back
8,211,255,255,255,255,8.722222,8.722222,8.722222,-0.161581,-0.243745,-0.184555,-0.19549,-0.171189,-0.194377,0.531083,-0.265878,0.699309,-0.221496,0.818233,-0.141575,-0.184248,-0.201842,-0.139452,-0.258342,-0.19863,-0.211692,-0.114125,-0.270075,-0.118394,-0.216277,0.063958,-0.13971,-0.131839,-0.206645,-0.031607,-0.114782,0.709117,-0.209068,0.36441,-0.394784,0.678963,-0.203695,0.362585,-0.351123,0.825425,0.048944,0.559221,-0.164573,0.750095,-0.003876,0.561814,-0.20807,3.740887,1.915547,-6.618651,4.660722,-0.829627,0.335432,110.607773,30.143929,5.261398,4.894215,-2.736935,7.848071,1.940358,0.231812,835.997253,34.901077,-0.456282,7.92193,8.789474,7.263158,79.219299,0.511897,7.75,back
6,213,255,255,255,255,6.166667,6.166667,6.166667,-0.243345,-0.287168,-0.238975,-0.24541,-0.219901,-0.248674,0.755136,-0.341566,0.712098,-0.236252,0.771509,-0.159368,-0.243698,-0.256267,-0.131717,-0.247797,-0.245124,-0.259981,-0.094868,-0.26592,-0.170386,-0.299705,-0.053789,-0.279733,-0.184174,-0.285374,-0.087522,-0.254717,0.662573,-0.222053,0.451249,-0.404384,0.651772,-0.23824,0.496229,-0.42115,0.776542,0.029413,0.502167,-0.171461,0.71897,-0.021465,0.478292,-0.217974,5.803569,4.883008,-5.403003,8.254052,1.511963,0.148112,1083.83667,45.455772,5.367231,5.015436,-2.427305,7.967715,2.063156,0.190239,876.985168,34.863815,-0.609224,6.702508,7.421052,6.105263,67.025085,0.495926,6.65625,back
15,196,255,255,255,255,15.277778,15.277778,15.277778,0.105382,0.082769,0.101804,0.082181,0.14408,0.086468,0.273985,-0.014036,0.457513,-0.002252,0.657813,0.039839,0.087876,0.020862,0.108754,-0.172708,0.065546,0.005226,0.046413,-0.093274,0.130509,-0.059057,0.127978,-0.239178,0.094282,-0.048964,0.06862,-0.251903,0.423997,-0.012271,0.078358,-0.11487,0.339646,-0.009693,0.032868,-0.187236,0.63597,0.061548,0.110897,-0.210802,0.488585,-0.015,0.010952,-0.241225,8.866355,9.102423,0.367156,13.613117,4.591728,0.214082,6743.120117,81.385475,7.017282,7.73004,3.25875,11.147587,4.312492,0.312291,2791.595215,46.718513,-1.088783,14.739657,15.705882,14.052631,147.396576,0.636203,14.46875,back
14,196,255,255,255,255,14.722222,14.722222,14.722222,0.078899,0.03441,0.061215,0.045996,0.083616,0.042383,0.466556,-0.007352,0.467789,-0.025722,0.607203,0.017225,0.066287,0.031931,0.184549,-0.140389,0.057875,0.021107,0.119147,-0.037215,0.081342,-0.061213,0.111046,-0.086383,0.077206,-0.031342,0.082434,-0.043076,0.358854,-0.042009,0.108659,-0.351711,0.235873,-0.054246,0.036056,-0.163492,0.577273,0.039918,0.123286,-0.25542,0.434672,-0.030234,0.022079,-0.330452,5.356827,4.331341,-8.002783,7.894052,0.76863,0.381824,952.502075,50.771645,6.442816,7.002201,1.79949,10.236117,3.768285,0.329536,2051.099365,41.832859,-0.80131,13.673063,14.684211,12.789474,136.730637,0.680642,13.488971,back
13,200,255,255,255,255,14.166667,14.166667,14.166667,0.069619,0.001334,0.027509,0.007288,0.029315,-0.006401,0.181061,-0.048569,0.460157,0.013675,0.592769,0.004371,0.06907,0.004887,0.289014,-0.020477,0.086463,0.033088,0.330491,0.019149,0.048338,-0.071095,0.26504,-0.005108,0.073016,-0.021329,0.268408,0.053794,0.396231,-0.002712,0.219257,-0.527695,0.240044,-0.034149,0.004187,-0.404238,0.595579,0.038105,0.131487,-0.24822,0.440786,-0.007576,0.026797,-0.231298,3.430824,-0.211123,-10.249575,2.992113,-3.414358,0.590091,1.829392,41.042873,5.896703,6.288744,0.563975,9.342119,3.235369,0.337973,1474.851074,37.2924,-0.535136,12.675084,13.684211,11.631579,126.750839,0.73288,12.690972,back
14,206,255,255,255,255,13.166667,13.166667,13.166667,0.084333,0.022121,-0.004107,-0.032904,-0.016189,-0.054476,0.317841,-0.149536,0.528128,-0.049866,0.681854,-0.022183,0.066263,-0.030059,0.55719,-0.050283,0.098009,0.016687,0.720333,0.129825,0.020061,-0.092008,0.330853,-0.028269,0.055154,-0.03066,0.405919,0.061021,0.500013,-0.017982,0.265051,-0.237525,0.416483,-0.00804,0.218678,-0.240219,0.660929,0.053531,0.167634,-0.16212,0.500341,0.045003,0.079777,-0.029351,3.995471,-3.249144,-7.80528,-0.017346,-6.480941,0.709182,441.048157,41.778053,5.449118,5.687218,-0.276752,8.57908,2.795356,0.33378,1081.96875,33.451454,-0.344839,11.603167,12.684211,10.473684,116.03167,0.765446,11.666667,back
12,209,255,255,255,255,11.388889,11.611111,11.611111,0.025751,-0.05,-0.055767,-0.08024,-0.065579,-0.102344,0.953441,-0.305795,0.763218,-0.114221,0.843318,-0.049685,0.015969,-0.073977,0.31559,-0.03794,0.041288,-0.031318,0.440433,0.071468,-0.018237,-0.121076,0.279011,-0.053807,0.014913,-0.061566,0.378895,0.038836,0.665045,-0.083029,0.841457,-0.291101,0.647285,-0.131097,0.946344,-0.356279,0.737331,0.080426,0.38362,-0.107069,0.587549,0.108542,0.303213,-0.062295,4.313403,-4.121391,-5.509385,-0.997955,-7.244826,0.689204,662.846069,39.023399,5.148457,5.263229,-0.730324,8.030127,2.496332,0.314889,848.302246,30.622879,-0.262143,10.370504,11.368421,9.315789,103.705048,0.757306,10.34375,back
10,211,255,255,255,255,9.722222,9.722222,9.722222,-0.048944,-0.155069,-0.107379,-0.134118,-0.117521,-0.150122,0.758405,-0.350244,0.771351,-0.159483,0.891267,-0.074668,-0.049449,-0.126725,0.225547,-0.237351,-0.049029,-0.11211,0.184955,-0.310585,-0.067233,-0.159351,0.249396,-0.069679,-0.044626,-0.114943,0.261031,0.012431,0.74221,-0.134512,0.710781,-0.312128,0.718782,-0.176169,0.704897,-0.360464,0.793373,0.103091,0.527574,-0.117226,0.669473,0.070663,0.46412,-0.11924,3.914952,-2.983029,-6.620298,-0.008989,-5.957069,0.535418,314.824615,35.379658,5.014029,5.041012,-0.904757,7.735025,2.346998,0.28252,737.725647,29.03083,-0.28732,9.151262,10.157895,8.210526,91.512627,0.708869,9.03125,back
9,214,255,255,255,255,8.833333,8.833333,8.833333,-0.100765,-0.165628,-0.158725,-0.185281,-0.165736,-0.197457,0.508426,-0.278291,0.68405,-0.177929,0.813462,-0.094125,-0.105648,-0.188585,0.205484,-0.253786,-0.106372,-0.178836,0.177206,-0.23094,-0.112659,-0.211186,0.181147,-0.101325,-0.112025,-0.188686,0.173926,-0.071545,0.703589,-0.163684,0.340691,-0.301166,0.673243,-0.168922,0.313832,-0.273682,0.806232,0.079415,0.580821,-0.129048,0.71037,0.03326,0.531709,-0.162403,4.247616,-0.553258,-10.810513,2.746293,-3.852809,0.320101,13.329843,43.548149,5.031957,5.002516,-0.9228,7.681898,2.323133,0.241637,718.631653,28.716362,-0.393883,7.936294,8.888889,7,79.362938,0.693427,7.84375,back
8,218,255,255,255,255,7.055555,7.055555,7.055555,-0.139004,-0.230608,-0.209672,-0.240633,-0.209266,-0.25195,0.614593,-0.217253,0.677883,-0.173291,0.775792,-0.106098,-0.154637,-0.251357,0.177641,-0.168154,-0.148991,-0.229093,0.20991,-0.070741,-0.159255,-0.297,0.103915,-0.263043,-0.162233,-0.266668,0.124082,-0.21405,0.651806,-0.171821,0.448518,-0.268645,0.635085,-0.173359,0.335739,-0.238217,0.767568,0.058339,0.520017,-0.138509,0.697595,0.008647,0.489844,-0.185387,5.874303,2.296462,-15.486688,6.395867,-1.802943,0.163786,354.503235,67.22049,5.155553,5.093999,-0.869031,7.806237,2.38176,0.199204,763.542847,29.42495,-0.541164,6.765914,7.833333,6,67.659142,0.669162,6.666667,back
13,200,255,255,255,255,14.277778,14.277778,14.277778,0.049674,0.001297,0.047874,0.025599,0.073994,0.031327,0.519563,-0.217774,0.482301,-0.124378,0.595245,-0.010746,0.060777,-0.00822,0.160571,-0.29639,0.047833,-0.007463,0.145315,-0.252818,0.071751,-0.065491,0.210131,-0.252684,0.059891,-0.051447,0.111964,-0.138424,0.366016,-0.08379,0.194234,-0.246782,0.308349,-0.072449,0.260135,-0.207389,0.540419,0.032721,0.154958,-0.176617,0.428664,-0.049912,0.088758,-0.291321,5.530707,4.963753,-4.530887,8.2334,1.694105,0.284936,1053.615601,42.762386,6.471446,7.663519,6.871231,10.458363,4.868676,0.341248,1834.980347,31.244598,-0.879597,13.256465,14.235294,12.473684,132.564651,0.579381,13.15625,back
13,202,255,255,255,255,13.166667,13.166667,14.055555,0.026723,-0.009039,0.009344,-0.003404,0.019639,-0.016764,0.351051,-0.282033,0.427574,-0.158072,0.562019,-0.048132,0.041805,0.004347,0.179561,-0.145887,0.03262,0.009882,0.154755,-0.166073,0.024917,-0.077472,0.223122,-0.12816,0.055936,-0.029528,0.141938,0.061218,0.381863,-0.132647,0.1775,-0.546482,0.297718,-0.16322,0.225637,-0.654359,0.555347,0.018628,0.153731,-0.21151,0.419509,-0.044152,0.112946,-0.265984,2.770708,0.654333,-5.954163,3.116284,-1.807617,0.534577,10.380456,24.244802,5.851336,6.824501,4.759395,9.44825,4.200752,0.347041,1282.467407,27.536234,-0.6086,12.336143,13.315789,11.421053,123.361435,0.615939,12.225695,back
12,206,255,255,255,255,12.388889,12.388889,12.388889,0.005311,-0.0062,-0.025689,-0.039965,-0.030866,-0.063187,0.401126,-0.346143,0.481715,-0.13514,0.647601,-0.050582,0.0291,-0.025461,0.331132,0.023073,0.065907,0.021225,0.427725,0.17304,-0.005013,-0.09703,0.322819,-0.040016,0.040887,-0.040992,0.307277,0.100111,0.446052,-0.110713,0.197044,-0.503677,0.340453,-0.143746,0.254791,-0.607526,0.618953,0.018688,0.139793,-0.231486,0.461584,-0.009241,0.127405,-0.150073,3.101842,-2.614759,-4.401515,-0.142765,-5.086754,0.723832,167.116165,24.443027,5.341991,6.110455,3.172967,8.592681,3.628228,0.341553,920.215881,24.645786,-0.402047,11.318612,12.473684,10.315789,113.186119,0.740816,11.197916,back
12,211,255,255,255,255,11.388889,11.611111,11.611111,0.011322,-0.039776,-0.061107,-0.083677,-0.078683,-0.109026,0.622899,-0.212435,0.653948,-0.058772,0.773506,-0.023649,0.012914,-0.066052,0.483258,0.004019,0.053053,-0.01424,0.531556,0.126353,-0.04386,-0.124255,0.305846,-0.050624,0.006787,-0.063446,0.339845,0.094184,0.572893,-0.032857,0.564061,-0.156317,0.493497,0.002755,0.513822,-0.163364,0.69931,0.031005,0.344053,-0.176846,0.535995,0.040712,0.234458,-0.100299,3.831016,-4.036383,-2.334931,-1.504975,-6.567791,0.716057,417.608307,25.632111,4.997597,5.590902,2.116833,7.977891,3.203914,0.32151,712.40094,22.790857,-0.296213,10.17629,11.421053,9.052631,101.762894,0.795969,10.125,back
10,213,255,255,255,255,9.722222,9.722222,9.722222,-0.064012,-0.136731,-0.109005,-0.13587,-0.123508,-0.154818,0.678972,-0.053879,0.724573,0.03207,0.871902,0.024137,-0.026141,-0.120236,0.251826,-0.151269,-0.00888,-0.08787,0.266969,-0.130797,-0.083678,-0.160844,0.194179,-0.054016,-0.046075,-0.106416,0.280306,0.068307,0.664774,0.052994,0.743688,-0.039853,0.618654,0.046766,0.686129,-0.00905,0.763042,0.051489,0.534843,-0.079754,0.606746,0.087837,0.406384,-0.04581,3.80125,-3.517401,-3.665363,-0.917711,-6.117092,0.539673,334.46225,27.033562,4.839645,5.29248,1.475863,7.643378,2.941581,0.287687,619.221436,22.106888,-0.297965,8.980577,10.176471,8,89.805771,0.781603,8.8125,back
9,216,255,255,255,255,8.833333,8.833333,8.833333,-0.1336,-0.161403,-0.160423,-0.186516,-0.167786,-0.200947,0.533135,-0.027403,0.677158,0.092418,0.815697,0.081101,-0.075524,-0.182411,0.190672,-0.263276,-0.075119,-0.165315,0.157121,-0.234753,-0.121958,-0.207699,0.201062,-0.075144,-0.110628,-0.17822,0.263845,-0.032367,0.674506,0.064597,0.452135,0.002963,0.614878,0.031704,0.360528,-0.07337,0.784775,0.074597,0.599223,-0.028792,0.652364,0.095747,0.473131,0.008527,4.268108,-1.564046,-9.690559,1.645645,-4.773737,0.316774,100.805809,41.208477,4.852644,5.197187,1.10361,7.573967,2.820408,0.245444,610.343628,22.596317,-0.386312,7.804893,9,6.894737,78.048935,0.740446,7.625,back
12,204,255,255,255,255,13.166667,13.166667,13.166667,-0.003638,-0.034623,0.027486,0.008487,0.057124,0.019591,0.533005,-0.005431,0.477989,-0.027748,0.589526,0.042952,0.043443,-0.033335,0.097943,-0.32878,0.020939,-0.042651,0.0129,-0.322726,0.049896,-0.070252,0.180203,-0.293549,0.038248,-0.069656,0.063178,-0.197928,0.394672,-0.05256,0.348212,-0.011862,0.377344,-0.045609,0.390412,0.056127,0.516218,0.01677,0.220635,-0.206087,0.433581,-0.069244,0.181938,-0.178709,5.722106,6.15052,1.249813,9.015378,3.285662,0.298041,1241.909424,32.829647,6.574599,8.382181,12.467036,10.640101,6.124261,0.348577,1432.818726,20.392815,-0.98885,12.8936,13.631579,12.263158,128.936005,0.470143,12.704861,back
12,206,255,255,255,255,13.833333,13.833333,13.833333,-0.016595,-0.054903,-0.014071,-0.029329,0.002342,-0.026912,0.354006,-0.171843,0.432132,-0.132826,0.543935,-0.042974,0.007117,-0.056051,0.063349,-0.419553,-0.006425,-0.053533,-0.023156,-0.492988,0.000356,-0.084683,0.187751,-0.265525,0.027796,-0.055438,0.08735,-0.060301,0.389794,-0.157202,0.19012,-0.265812,0.349074,-0.175093,0.200692,-0.198461,0.527442,0.004681,0.213034,-0.149384,0.417843,-0.06757,0.207888,-0.204506,2.517367,2.41346,-1.660375,4.178841,0.648078,0.625458,72.613487,12.466288,5.89198,7.432528,9.336451,9.54775,5.317305,0.349692,988.655701,17.896662,-0.720405,11.928934,12.684211,11.210526,119.289345,0.449646,11.856209,back
11,206,255,255,255,255,12.388889,12.388889,12.388889,-0.045211,-0.070625,-0.048435,-0.057743,-0.045417,-0.071307,0.316491,-0.201922,0.473457,-0.179318,0.617754,-0.093642,-0.021205,-0.055016,0.117172,-0.121136,-0.020972,-0.035861,0.097767,-0.18061,-0.01729,-0.106285,0.336257,-0.182192,0.009107,-0.077028,0.237018,0.018116,0.433972,-0.21982,0.214501,-0.607893,0.379776,-0.271819,0.273301,-0.56792,0.588536,-0.001495,0.206964,-0.156994,0.450329,-0.043656,0.233659,-0.220978,1.983515,-0.630884,-3.330242,1.221073,-2.482841,0.936953,5.460359,13.718983,5.325972,6.616177,6.90051,8.626883,4.605471,0.341049,707.898865,16.171751,-0.508299,10.969689,11.789474,10.210526,109.696892,0.545136,10.916667,back
11,211,255,255,255,255,11.388889,11.611111,11.611111,-0.040551,-0.097817,-0.083651,-0.096599,-0.090422,-0.114587,0.549461,-0.163794,0.588067,-0.160932,0.73203,-0.108988,-0.042183,-0.078353,0.300826,-0.028058,-0.02331,-0.053988,0.295408,-0.044992,-0.054131,-0.135894,0.328215,-0.07345,-0.021625,-0.097439,0.269413,0.046232,0.514987,-0.216636,0.417465,-0.442861,0.447178,-0.229292,0.35758,-0.326191,0.670258,-0.000191,0.331267,-0.204356,0.512623,-0.006965,0.257373,-0.255666,2.522608,-2.159159,-2.432053,-0.26244,-4.055879,0.962977,67.086555,14.390179,4.935746,6.005819,5.175512,7.965909,4.045729,0.318239,554.315063,15.367817,-0.390153,9.95171,11,9.052631,99.517097,0.678736,9.75,back
9,213,255,255,255,255,9.722222,9.722222,9.722222,-0.107891,-0.153974,-0.128375,-0.144989,-0.140237,-0.159352,0.558417,-0.027672,0.634764,-0.105639,0.838646,-0.098517,-0.077354,-0.124848,0.258995,-0.144839,-0.057311,-0.105737,0.148141,-0.174285,-0.114808,-0.167684,0.174156,-0.062789,-0.073912,-0.121058,0.185785,0.0598,0.605636,-0.164325,0.570351,-0.2129,0.54704,-0.134,0.466426,-0.114852,0.738125,0.008045,0.539266,-0.210305,0.579771,0.028644,0.366061,-0.249027,2.175528,-1.931439,-1.901044,-0.248092,-3.614786,0.73049,42.283352,11.334633,4.746363,5.63055,4.031043,7.604058,3.657043,0.28201,493.900177,15.578925,-0.376775,8.785233,10,7.842105,87.852325,0.722039,8.534722,back
8,217,255,255,255,255,8.833333,8.833333,8.833333,-0.155542,-0.193384,-0.180391,-0.192746,-0.18225,-0.204034,0.562449,0.026807,0.666043,-0.056493,0.820951,-0.072409,-0.117078,-0.182023,0.075177,-0.186924,-0.113009,-0.17157,-0.011137,-0.11387,-0.149483,-0.206457,0.096548,-0.065015,-0.137646,-0.181919,0.155356,-0.014711,0.65037,-0.104835,0.591059,-0.117753,0.602638,-0.073455,0.493233,-0.00395,0.765125,0.020809,0.615298,-0.195786,0.621011,0.052211,0.454412,-0.217462,2.7683,-0.291134,-4.918633,1.931437,-2.513705,0.371278,1.674777,19.759293,4.743095,5.473193,3.286408,7.523206,3.42318,0.238533,503.564117,16.810213,-0.451086,7.615465,8.823529,6.736842,76.154648,0.713919,7.34375,back
11,209,255,255,255,255,12.722222,12.722222,12.722222,-0.032964,-0.093163,-0.030532,-0.050134,-0.015812,-0.035802,0.433637,0.034989,0.473228,-0.027167,0.595237,0.059331,-0.025554,-0.092067,0.012223,-0.413491,-0.033997,-0.09162,0.065485,-0.329151,-0.020702,-0.097743,0.185342,-0.263376,-0.007809,-0.08811,0.066455,-0.141154,0.394141,-0.058702,0.461312,-0.031169,0.398798,-0.061705,0.383101,0.068948,0.507804,0.002849,0.270207,-0.175706,0.423212,-0.064162,0.218144,-0.13546,3.620429,4.427332,1.882936,6.164393,2.690271,0.942859,236.578033,12.069527,6.04372,8.084871,13.964923,9.626417,6.543325,0.333349,621.325317,9.505453,-0.853935,11.566857,12.117647,11.105263,115.668571,0.357383,11.629085,back
11,211,255,255,255,255,12.388889,12.388889,12.388889,-0.056393,-0.094028,-0.064111,-0.088939,-0.054771,-0.080065,0.32637,-0.150028,0.479329,-0.120512,0.593389,-0.02164,-0.04369,-0.129493,0.082427,-0.472646,-0.061255,-0.133283,0.113526,-0.362867,-0.027683,-0.122964,0.346158,-0.283646,-0.025465,-0.114349,0.209622,-0.159925,0.422714,-0.147033,0.279587,-0.222665,0.399409,-0.191015,0.246408,-0.235957,0.567469,0.002976,0.259131,-0.070794,0.451279,-0.037721,0.223761,-0.174734,3.231264,1.800348,-4.557666,4.117239,-0.516542,1.250692,69.595947,21.47192,5.425248,7.179838,10.66592,8.670341,5.689335,0.318261,458.094299,8.886395,-0.638822,10.621394,11.210526,9.9375,106.213943,0.425827,10.710784,back
10,212,255,255,255,255,11.388889,11.388889,11.388889,-0.092845,-0.105158,-0.104561,-0.122168,-0.098261,-0.124528,0.5628,-0.188179,0.554102,-0.173048,0.700592,-0.085283,-0.073338,-0.153555,0.052036,-0.245656,-0.081551,-0.14854,0.002789,-0.064949,-0.061449,-0.149345,0.347097,-0.246067,-0.058129,-0.137368,0.247969,-0.151728,0.485543,-0.208528,0.369661,-0.497362,0.439917,-0.253961,0.345756,-0.408507,0.650217,0.002282,0.319272,-0.149154,0.510123,-0.006287,0.261412,-0.245007,3.256875,0.530932,-5.823834,2.958751,-1.896887,1.324084,6.646154,23.577227,4.98542,6.486092,8.26728,7.986114,4.98607,0.291127,378.635651,9.000266,-0.516249,9.634262,10.368421,9.052631,96.342621,0.491912,9.555555,back
9,215,255,255,255,255,9.722222,9.722222,9.722222,-0.115713,-0.169192,-0.1494,-0.161591,-0.150293,-0.16758,0.395417,-0.148503,0.586625,-0.162678,0.802168,-0.116086,-0.11907,-0.176033,0.133951,-0.166246,-0.113091,-0.165466,0.184103,-0.084169,-0.122133,-0.178998,0.192971,-0.172747,-0.112942,-0.161508,0.167566,-0.121647,0.576978,-0.219664,0.314848,-0.400656,0.503997,-0.218635,0.322885,-0.321353,0.720682,0.002694,0.543222,-0.207922,0.571528,0.019755,0.352365,-0.281444,2.249852,0.871164,-2.622681,2.548189,-0.805861,1.262117,8.537658,11.249651,4.754005,6.03557,6.621228,7.612212,4.458929,0.253267,362.211761,9.943194,-0.497516,8.52279,9.473684,7.888889,85.227898,0.564306,8.416667,back
